movie_id,title,genres,release_year,imdb_id,tmdb_id,wikidata_id,wikidata_label,wikidata_description,release_date,countries,languages,directors,screenwriters,cast_members,series,wikidata_genres
222593,Death on the Nile (2020),Crime|Drama|Mystery|Thriller,2020,tt7657566,505026,,,,,,,,,,,
222647,The Sleepover (2020),Action|Children,2020,tt10888708,626393,,,,,,,,,,,
222713,The One and Only Ivan (2020),Children|Comedy|Drama,2020,tt3661394,508570,,,,,,,,,,,
222907,The Babysitter: Killer Queen (2020),Comedy|Horror,2020,tt11024272,623491,,,,,,,,,,,
222913,Worth (2020),(no genres listed),2020,tt8009744,649394,,,,,,,,,,,
223031,The Binge (2020),Comedy,2020,tt10994688,647265,,,,,,,,,,,
223155,In His Life: The John Lennon Story (2000),(no genres listed),2000,tt0270430,92874,,,,,,,,,,,
223204,The French Dispatch (2020),Comedy|Drama|Romance,2020,tt8847712,542178,,,,,,,,,,,
223442,Baby Done (2020),Comedy,2020,tt9894660,586695,,,,,,,,,,,
223464,The Owners (2020),Thriller,2020,tt9806370,659986,,,,,,,,,,,
223486,Stage Mother (2020),Comedy|Drama,2020,tt8364138,626020,,,,,,,,,,,
223582,I WeirDO (2020),Comedy|Romance,2020,tt12619256,711470,,,,,,,,,,,
223594,"Love, Guaranteed (2020)",Comedy|Romance,2020,tt11100856,644090,,,,,,,,,,,
223618,Kiss of the Rabbit God (2019),(no genres listed),2019,tt9097540,611809,,,,,,,,,,,
223638,Feels Good Man (2020),Documentary,2020,tt11394182,653578,,,,,,,,,,,
223830,Unpregnant (2020),Drama,2020,tt10556022,632666,,,,,,,,,,,
223876,My Octopus Teacher (2020),Documentary,2020,tt12888462,682110,,,,,,,,,,,
223918,Shithouse (2020),Comedy|Drama|Romance,2020,tt11618536,637053,,,,,,,,,,,
223944,The Social Dilemma (2020),Documentary|Drama,2020,tt11464826,656690,,,,,,,,,,,
223988,Antebellum (2020),Horror,2020,tt10065694,627290,,,,,,,,,,,
224032,Rebecca (2020),Drama|Mystery|Romance|Thriller,2020,tt2235695,505379,,,,,,,,,,,
224046,Banksy and the Rise of Outlaw Art (2020),Documentary,2020,tt11393026,672699,,,,,,,,,,,
224052,Wolfwalkers (2020),Adventure|Animation|Drama,2020,tt5198068,441130,,,,,,,,,,,
224120,Monstrous (2020),Horror,2020,tt12198504,724427,,,,,,,,,,,
224206,The Human Voice (2020),Drama,2020,tt11760792,671577,,,,,,,,,,,
224208,"Quo vadis, Aida? (2020)",Drama|War,2020,tt8633462,728118,,,,,,,,,,,
224220,Freaky (2020),Comedy|Horror|Thriller,2020,tt10919380,551804,,,,,,,,,,,
224250,Agnelli (2017),Documentary,2017,tt6798422,459954,,,,,,,,,,,
224262,Love and Monsters (2020),Adventure,2020,tt2222042,590223,,,,,,,,,,,
224264,Connected (2020),Adventure|Animation|Children|Comedy|Sci-Fi,2020,tt7979580,501929,,,,,,,,,,,
224280,No Time to Die (2020),Action|Adventure|Mystery|Thriller,2020,tt2382320,370172,,,,,,,,,,,
224324,Synchronic (2019),Horror|Sci-Fi,2019,tt9016974,549294,,,,,,,,,,,
224330,The Secrets We Keep (2020),Thriller,2020,tt9252488,615115,,,,,,,,,,,
224338,Pieces of a Woman (2020),Drama,2020,tt11161474,641662,,,,,,,,,,,
224439,Ruby Herring Mysteries: Silent Witness (2019),Mystery,2019,tt9466236,571798,,,,,,,,,,,
224637,The Disciple (2020),Drama,2020,tt11423784,728116,,,,,,,,,,,
224675,The Nest (2020),Drama,2020,tt8338762,545237,,,,,,,,,,,
224727,Seized (2020),Action|Thriller,2020,tt7221772,572751,,,,,,,,,,,
224859,Solitary (2020),Sci-Fi,2020,tt11266868,725273,,,,,,,,,,,
224909,Triassic Attack (2010),Horror|Sci-Fi,2010,tt1733732,95547,,,,,,,,,,,
224943,I Care a Lot (2020),Drama|Thriller,2020,tt9893250,601666,,,,,,,,,,,
224953,Rewind (2019),Documentary,2019,tt8750702,597615,,,,,,,,,,,
224955,Lost Boys (2020),Documentary,2020,tt12938038,583020,,,,,,,,,,,
224983,The Croods: A New Age (2020),Adventure|Animation|Children|Fantasy,2020,tt2850386,529203,,,,,,,,,,,
225083,Crazy Acrobat (1974),Action|Adventure|Comedy,1974,tt1584086,483138,,,,,,,,,,,
225129,Dead (2020),Comedy,2020,tt12145322,726239,,,,,,,,,,,
225145,Nomadland (2020),Drama,2020,tt9770150,581734,,,,,,,,,,,
225169,American Murder: The Family Next Door (2020),Documentary|Mystery,2020,tt12987894,743601,,,,,,,,,,,
225171,Scare Me (2020),Horror,2020,tt10126434,653643,,,,,,,,,,,
225173,Soul (2020),Adventure|Animation|Children|Comedy|Fantasy,2020,tt2948372,508442,,,,,,,,,,,
225263,2067 (2020),Sci-Fi|Thriller,2020,tt1918734,528085,,,,,,,,,,,
225473,Surveillance (2006),Crime|Horror|Thriller,2006,tt0473398,45551,,,,,,,,,,,
225485,The Boys in the Band (2020),Drama,2020,tt10199914,597156,,,,,,,,,,,
225625,Borat Subsequent Moviefilm (2020),Comedy,2020,tt13143964,740985,,,,,,,,,,,
225699,Aura (2018),Horror,2018,tt7631320,541042,,,,,,,,,,,
225709,A Call to Spy (2020),Drama|Thriller|War,2020,tt7698468,589612,,,,,,,,,,,
225758,David Attenborough: A Life on Our Planet (2020),Documentary,2020,tt11989890,664280,,,,,,,,,,,
225776,Titane,(no genres listed),,tt10944760,630240,,,,,,,,,,,
225838,Twins Mission (2007),Action,2007,tt0934949,15939,,,,,,,,,,,
225912,Black Box (2020),Horror|Sci-Fi|Thriller,2020,tt12298506,716258,,,,,,,,,,,
225920,Fatman (2020),Action|Comedy,2020,tt10310140,602211,,,,,,,,,,,
225970,Mank (2020),Drama,2020,tt10618286,614560,,,,,,,,,,,
225972,Falling (2020),Drama,2020,tt9143112,554761,,,,,,,,,,,
225984,Another Round (2020),Drama,2020,tt10288566,580175,,,,,,,,,,,
226202,Free Guy (2020),Action|Adventure|Comedy|Sci-Fi,2020,tt6264654,550988,,,,,,,,,,,
226204,Kiss the Ground (2020),Documentary,2020,tt8618654,737157,,,,,,,,,,,
226260,Michelle Buteau: Welcome to Buteaupia (2020),Comedy,2020,tt12509942,747999,,,,,,,,,,,
226270,The Trial of the Chicago 7 (2020),Drama|Thriller,2020,tt1070874,556984,,,,,,,,,,,
226550,A Love Song for Latasha (2019),Documentary,2019,tt8993180,631344,,,,,,,,,,,
226574,Honest Thief (2020),Action|Crime|Drama|Thriller,2020,tt1838556,553604,,,,,,,,,,,
226580,The Kid Detective (2020),Comedy|Drama,2020,tt8980602,720755,,,,,,,,,,,
226588,I Am Greta (2020),Documentary,2020,tt10394738,728123,,,,,,,,,,,
226626,Nine Days (2020),Drama|Fantasy,2020,tt10451852,607430,,,,,,,,,,,
226644,The Mortuary Collection (2020),Fantasy|Horror,2020,tt7781432,524216,,,,,,,,,,,
226698,Monster Hunter (2020),Action|Adventure|Fantasy,2020,tt6475714,458576,,,,,,,,,,,
226710,Believe Me: The Abduction of Lisa McVey (2018),Drama,2018,tt9072202,550776,,,,,,,,,,,
226720,The Craft: Legacy (2020),Drama|Fantasy|Horror,2020,tt4685762,590995,,,,,,,,,,,
226730,Genius of the Modern World: Marx (2016),Documentary,2016,tt5849716,722162,,,,,,,,,,,
226758,The Witches (2020),Adventure|Children|Comedy|Fantasy|Horror,2020,tt0805647,531219,,,,,,,,,,,
226886,The Empty Man (2020),Crime|Drama|Horror,2020,tt5867314,516632,,,,,,,,,,,
226888,The Dark and the Wicked (2020),Horror,2020,tt10229558,680593,,,,,,,,,,,
227000,The Comeback Trail (2020),Action|Comedy,2020,tt5420210,650783,,,,,,,,,,,
227002,Let Him Go (2020),Crime|Drama|Thriller,2020,tt9340860,596161,,,,,,,,,,,
227200,Little Murder (2011),Drama|Thriller,2011,tt1493815,79123,,,,,,,,,,,
227258,The Midnight Sky (2020),Drama|Fantasy|Sci-Fi,2020,tt10539608,614911,,,,,,,,,,,
227496,Holidate (2020),Comedy|Romance,2020,tt9866072,615665,,,,,,,,,,,
227618,Spell (2020),Horror|Thriller,2020,tt10736580,621151,,,,,,,,,,,
227626,New Order (2020),Drama,2020,tt12474056,575446,,,,,,,,,,,
227666,Hosts (2020),Horror,2020,tt9543062,738370,,,,,,,,,,,
227877,Zola (2020),Drama,2020,tt5439812,539565,,,,,,,,,,,
228099,Firefly (2002),Action|Adventure|Sci-Fi|Western,2002,tt0303461,756498,,,,,,,,,,,
228301,Needle in a Timestack,Romance|Sci-Fi,,tt7099280,452019,,,,,,,,,,,
228563,News of the World (2020),Drama|Western,2020,tt6878306,581032,,,,,,,,,,,
228741,Grass Is Greener (2019),Documentary,2019,tt10050782,589871,,,,,,,,,,,
228787,The Way I See It (2020),Documentary,2020,tt11290556,729779,,,,,,,,,,,
228797,Biting Elbows: Bad Motherfucker (2013),Action|Sci-Fi,2013,tt3072294,186835,,,,,,,,,,,
228863,Hillbilly Elegy (2020),Drama,2020,tt6772802,592984,,,,,,,,,,,
228869,Triggered (2020),Horror|Thriller,2020,tt9419976,715239,,,,,,,,,,,
228881,In & Of Itself (2020),Documentary,2020,tt11916302,681459,,,,,,,,,,,
229005,Boys from County Hell (2020),Comedy|Horror,2020,tt10262380,680631,,,,,,,,,,,
229037,Ma Rainey's Black Bottom (2020),Drama,2020,tt10514222,615667,,,,,,,,,,,
229159,Nimby - Not In My Backyard (2020),Comedy|Drama,2020,tt12764486,587662,,,,,,,,,,,
229169,Horizon Line (2020),Thriller,2020,tt5498354,602654,,,,,,,,,,,
229413,Kevin Hart: Zero F**ks Given (2020),Comedy,2020,tt13433082,762511,,,,,,,,,,,
229431,The White Tiger (2020),Drama,2020,tt6571548,628534,,,,,,,,,,,
229443,Superintelligence (2020),Action|Comedy,2020,tt7178640,521007,,,,,,,,,,,
229463,Return to Paradise (1953),Drama,1953,tt0046238,116932,,,,,,,,,,,
229483,One Night in Miami... (2020),Drama,2020,tt10612922,661914,,,,,,,,,,,
229547,Jingle Jangle: A Christmas Journey (2020),Children|Fantasy,2020,tt7736496,622855,,,,,,,,,,,
229671,The Great Hack (2019),Documentary,2019,tt4736550,566222,,,,,,,,,,,
229699,Fireball: Visitors From Darker Worlds (2020),Documentary,2020,tt9203832,574082,,,,,,,,,,,
229807,Gagarine (2020),Comedy|Drama,2020,tt12444424,712178,,,,,,,,,,,
230039,The Christmas Chronicles: Part Two (2020),Adventure|Children|Fantasy,2020,tt11057644,654028,,,,,,,,,,,
230051,In the Footsteps of Elephant (2020),Documentary,2020,tt12100044,689243,,,,,,,,,,,
230183,The Call (2020),Mystery|Thriller,2020,tt10530176,575604,,,,,,,,,,,
230231,Black Bear (2020),Drama,2020,tt9601220,624788,,,,,,,,,,,
230283,Scarce (2008),Horror,2008,tt1238302,36587,,,,,,,,,,,
230369,Peter in Magicland (1990),Animation|Children,1990,tt0100356,62892,,,,,,,,,,,
230669,Deportees 2 (2009),Comedy,2009,tt1431240,279169,,,,,,,,,,,
230677,Saint Petersburg (2010),Adventure|Comedy,2010,tt1921078,385067,,,,,,,,,,,
230849,Dolly Parton: Here I Am (2019),Documentary,2019,tt11497544,658092,,,,,,,,,,,
231057,The Dig (2021),Drama,2021,tt3661210,532865,,,,,,,,,,,
231323,Mitron (2018),Children|Comedy|Romance,2018,tt8852558,547768,,,,,,,,,,,
231409,From All of Us to All of You (1958),Animation|Children|Comedy,1958,tt0908282,150067,,,,,,,,,,,
231413,Demon Slayer the Movie: Mugen Train (2020),Action|Adventure|Animation|Drama|Fantasy,2020,tt11032374,635302,,,,,,,,,,,
231701,Kill Bill: The Whole Bloody Affair (2011),Action|Crime,2011,tt6019206,414419,,,,,,,,,,,
231757,Pink Pest Control (1969),Animation,1969,tt0064813,379070,,,,,,,,,,,
231819,The Curious Birth of Benjamin Button (2009),Documentary,2009,tt1430122,585240,,,,,,,,,,,
231833,Little Fish (2021),Drama|Romance|Sci-Fi,2021,tt9735470,586791,,,,,,,,,,,
232017,Rose Island (2020),Adventure|Comedy|Drama,2020,tt10287954,636565,,,,,,,,,,,
232577,The Last Blockbuster (2020),Documentary,2020,tt8704802,694681,,,,,,,,,,,
232653,Small Deaths (1996),Drama,1996,tt0232660,49489,,,,,,,,,,,
232831,Farewell Amor (2020),Drama,2020,tt11380884,653665,,,,,,,,,,,
233095,Palmer (2021),Drama,2021,tt6857376,458220,,,,,,,,,,,
233171,Death to 2020 (2020),Comedy,2020,tt13567480,773655,,,,,,,,,,,
233479,unknown (2005),(no genres listed),2005,tt0808519,746645,,,,,,,,,,,
233555,The Little Things (2021),Crime|Thriller,2021,tt10016180,602269,,,,,,,,,,,
233661,The Courier (2021),Drama|Thriller,2021,tt8368512,522241,,,,,,,,,,,
233689,French Exit (2021),Comedy|Drama,2021,tt10279362,599960,,,,,,,,,,,
233783,Angela's Christmas Wish (2020),Animation,2020,tt13260836,752455,,,,,,,,,,,
233953,The Woman in the Window,Crime|Mystery|Thriller,,tt6111574,520663,,,,,,,,,,,
233993,Judas and the Black Messiah (2021),Drama,2021,tt9784798,583406,,,,,,,,,,,
233997,The Minimalists: Less Is Now (2021),Documentary,2021,tt13583144,774054,,,,,,,,,,,
234985,Wedding Cake (2013),Animation|Comedy,2013,tt3220984,309773,,,,,,,,,,,
235063,Truman (1995),Drama,1995,tt0114738,16901,,,,,,,,,,,
236091,Like a Brother (2005),Drama|Romance,2005,tt0470715,39688,,,,,,,,,,,
236135,Persian Lessons (2020),Drama|War,2020,tt9738784,581577,,,,,,,,,,,
236209,The United States vs. Billie Holiday (2021),Drama,2021,tt8521718,566076,,,,,,,,,,,
236309,Bloody Hell (2021),Comedy|Horror,2021,tt9772374,696822,,,,,,,,,,,
236725,Yaşamak Güzel Şey (2017),Comedy|Drama,2017,tt6822518,464847,,,,,,,,,,,
236947,Bliss (2021),Drama|Romance|Sci-Fi,2021,tt10333426,613911,,,,,,,,,,,
236961,Mangrove,(no genres listed),,tt10551100,789344,,,,,,,,,,,
236991,CODA (2021),Drama,2021,tt10366460,776503,,,,,,,,,,,
237227,Raya and the Last Dragon (2021),Action|Adventure|Animation|Children|Fantasy,2021,tt5109280,527774,,,,,,,,,,,
237542,Week-End Marriage (1932),Comedy,1932,tt0023677,156893,,,,,,,,,,,
237740,The Story of Star Wars (2004),Documentary,2004,tt0913432,435365,,,,,,,,,,,
237964,Space Sweepers (2021),Action|Adventure|Drama|Fantasy|Sci-Fi,2021,tt12838766,581389,,,,,,,,,,,
239040,Framing Britney Spears (2021),Documentary,2021,tt12673718,795446,,,,,,,,,,,
239194,Heart of the Home (2021),Horror,2021,tt8247902,785174,,,,,,,,,,,
239256,Prisoners of the Ghostland (2021),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2021,tt6372694,523638,,,,,,,,,,,
239424,To All the Boys: Always and Forever (2021),Comedy|Drama|Romance,2021,tt10676012,614409,,,,,,,,,,,
239474,Lamp Life (2020),Animation|Children|Comedy,2020,tt10167262,594530,,,,,,,,,,,
239478,Inadequate People 2 (2020),Drama,2020,tt13666772,575356,,,,,,,,,,,
239484,The Vault (2020),Action|Thriller,2020,tt9742794,630004,,,,,,,,,,,
239486,Red Dot (2021),Drama|Thriller,2021,tt11307814,649087,,,,,,,,,,,
239490,The Map of Tiny Perfect Things (2021),Comedy|Drama|Fantasy|Romance,2021,tt11080108,672647,,,,,,,,,,,
240138,The Sparks Brothers (2021),Documentary,2021,tt8610436,776485,,,,,,,,,,,
240270,Willy's Wonderland (2021),Action|Comedy|Horror|Thriller,2021,tt8114980,643586,,,,,,,,,,,
240336,A Brutal Game (1983),Drama,1983,tt0086505,80307,,,,,,,,,,,
240452,Mortal Kombat (2021),Action|Adventure|Fantasy,2021,tt0293429,460465,,,,,,,,,,,
240460,After We Fell,Romance,,tt13069986,744275,,,,,,,,,,,
240476,Doors (2021),Sci-Fi,2021,tt12483708,798141,,,,,,,,,,,
240678,Pterodactyl (2005),Action|Adventure|Horror|Sci-Fi|Thriller,2005,tt0452668,27860,,,,,,,,,,,
240682,Drishyam 2 (2021),Drama|Thriller,2021,tt12361178,706872,,,,,,,,,,,
241032,Tom & Jerry (2021),Adventure|Children|Comedy,2021,tt1361336,587807,,,,,,,,,,,
241112,25 Years of Innocence (2020),Drama,2020,tt11368998,741652,,,,,,,,,,,
241150,Mona (2008),Comedy|Romance,2008,tt1200069,113987,,,,,,,,,,,
241272,Nobody (2021),Action|Crime|Thriller,2021,tt7888964,615457,,,,,,,,,,,
241294,Made You Look: A True Story About Fake Art (2020),Documentary,2020,tt11994750,693906,,,,,,,,,,,
241380,Tasio (1984),Drama,1984,tt0088230,115502,,,,,,,,,,,
241562,Hornblower: Duty (2003),Adventure,2003,tt0352410,65313,,,,,,,,,,,
241784,Cosmic Sin (2021),Action|Sci-Fi,2021,tt11762434,681887,,,,,,,,,,,
241946,Christmas at the Plaza (2019),Romance,2019,tt10921042,630916,,,,,,,,,,,
242150,Doctor Who: A Christmas Carol (2010),Sci-Fi,2010,tt1672218,315620,,,,,,,,,,,
242204,Riders of Justice (2020),Action|Comedy|Drama,2020,tt11655202,663870,,,,,,,,,,,
242222,Justice Society: World War II (2021),Action|Animation|Fantasy|War,2021,tt13804084,736069,,,,,,,,,,,
242248,Benediction,Drama,,tt6852178,399178,,,,,,,,,,,
242402,The Last Warrior: Root of Evil (2020),Adventure|Comedy|Fantasy,2020,tt13606158,589754,,,,,,,,,,,
242774,Black Widow (2021),Action|Adventure|Drama|Thriller,2021,tt3480822,497698,,,,,,,,,,,
242778,Voyagers (2021),Sci-Fi|Thriller,2021,tt9664108,597890,,,,,,,,,,,
242894,Godzilla vs. Kong (2021),Action|Sci-Fi,2021,tt5034838,399566,,,,,,,,,,,
242896,Trust (2021),Drama|Romance,2021,tt3986420,795230,,,,,,,,,,,
242906,The Unbearable Weight of Massive Talent (2021),Comedy,2021,tt11291274,648579,,,,,,,,,,,
242908,The Seventh Day (2021),Horror,2021,tt11263022,645856,,,,,,,,,,,
242910,Shoplifters of the World (2021),Comedy,2021,tt2241557,426615,,,,,,,,,,,
242942,The Unholy (2021),Horror,2021,tt9419056,632357,,,,,,,,,,,
243208,Yes Day (2021),Children|Comedy,2021,tt8521876,638597,,,,,,,,,,,
243578,Bellman and True (1987),Action|Crime|Drama|Thriller,1987,tt0092636,146465,,,,,,,,,,,
243642,Zack Snyder's Justice League (2021),Action|Adventure|Fantasy|Sci-Fi,2021,tt12361974,791373,,,,,,,,,,,
244150,Banksters (2020),Crime|Drama,2020,tt12869176,759331,,,,,,,,,,,
244172,Blonde,Drama,,tt1655389,301502,,,,,,,,,,,
244178,The Northman,Adventure|Drama|Thriller,,tt11138512,639933,,,,,,,,,,,
244334,Wrath of Man (2021),Action|Crime,2021,tt11083552,637649,,,,,,,,,,,
244368,Seaspiracy (2021),Documentary,2021,tt14152756,801058,,,,,,,,,,,
244492,Wish Dragon (2021),Animation|Children|Comedy|Fantasy,2021,tt5562070,550205,,,,,,,,,,,
244906,Spiral: From the Book of Saw (2021),Horror|Mystery|Thriller,2021,tt10342730,602734,,,,,,,,,,,
245068,Held (2021),Horror,2021,tt10713340,744750,,,,,,,,,,,
245258,Major Grom: Plague Doctor (2021),Action|Adventure,2021,tt7601480,529106,,,,,,,,,,,
245344,Bad Luck Banging or Loony Porn (2021),Comedy|Drama,2021,tt14033502,790496,,,,,,,,,,,
245366,Kapaemahu (2020),Animation|Fantasy,2020,tt11973904,712071,,,,,,,,,,,
245610,Les 3 Boutons (2015),Fantasy,2015,tt4998170,358341,,,,,,,,,,,
245812,Thunder Force (2021),Action|Comedy|Fantasy,2021,tt10121392,615678,,,,,,,,,,,
245876,Best Neighbors (2014),Comedy,2014,tt3746808,691148,,,,,,,,,,,
245902,Those Who Wish Me Dead (2021),Action|Drama|Thriller,2021,tt3215824,578701,,,,,,,,,,,
245912,Shrimp Stories (1964),Documentary,1964,tt1441288,163146,,,,,,,,,,,
245940,When the Day Breaks (1999),Animation,1999,tt0200282,160332,,,,,,,,,,,
246210,Victoria Wood: Victoria Wood's Midlife Christmas (2009),Comedy,2009,tt1541785,60497,,,,,,,,,,,
246322,The Tree of Love (1938),Drama|Romance,1938,tt0273416,360467,,,,,,,,,,,
246402,Why Did You Kill Me? (2021),Crime|Documentary,2021,tt14318430,810731,,,,,,,,,,,
246626,12 Pups of Christmas (2019),Romance,2019,tt11357028,657325,,,,,,,,,,,
246848,Belonging (2019),Drama,2019,tt9668594,576082,,,,,,,,,,,
246906,Hero Dog: The Journey Home (2021),Adventure,2021,tt11045566,747548,,,,,,,,,,,
247372,Street Gang: How We Got to Sesame Street (2021),Documentary,2021,tt5618690,476044,,,,,,,,,,,
247374,My Wonderful Wanda (2020),(no genres listed),2020,tt10152722,698429,,,,,,,,,,,
247758,Bound By a Secret (2009),Drama,2009,tt1225826,74487,,,,,,,,,,,
247988,Luca (2021),Adventure|Animation|Children|Comedy|Fantasy,2021,tt12801262,508943,,,,,,,,,,,
248762,The Virtuoso (2021),Action|Crime|Thriller,2021,tt4136456,808023,,,,,,,,,,,
248864,Casi leyendas (2017),Comedy,2017,tt6084472,443585,,,,,,,,,,,
249122,Oxygen (2021),Drama|Fantasy|Sci-Fi|Thriller,2021,tt6341832,471498,,,,,,,,,,,
249324,North Hollywood (2021),Comedy|Drama,2021,tt11165716,681355,,,,,,,,,,,
249540,Cruella (2021),Comedy|Crime,2021,tt3228774,337404,,,,,,,,,,,
249698,The Hobbit (1966),Adventure|Animation|Fantasy,1966,tt1686804,99457,,,,,,,,,,,
249964,F9 (2021),Action|Crime|Thriller,2021,tt5433138,385128,,,,,,,,,,,
250010,Bo Burnham: Inside (2021),Comedy,2021,tt14544192,823754,,,,,,,,,,,
250028,Dream Horse (2021),Drama,2021,tt9883996,603206,,,,,,,,,,,
250170,Out-Foxed (1949),Animation,1949,tt0041721,86753,,,,,,,,,,,
250362,Censor (2021),Horror,2021,tt10329614,663866,,,,,,,,,,,
250546,Friends: The Reunion (2021),Comedy|Documentary,2021,tt11337862,691179,,,,,,,,,,,
250648,From Hare to Heir (1960),Animation|Children|Comedy,1960,tt0053840,234748,,,,,,,,,,,
250674,Scare Us (2021),Horror,2021,tt10990188,833149,,,,,,,,,,,
250942,Golden Arm (2021),Comedy,2021,tt9572534,609181,,,,,,,,,,,
250968,In The Heights (2021),Drama|Romance,2021,tt1321510,467909,,,,,,,,,,,
251086,The Suicide Squad (2021),Action|Adventure|Crime|Fantasy,2021,tt6334354,436969,,,,,,,,,,,
251224,Blue Miracle (2021),Adventure|Children|Drama,2021,tt7084386,671295,,,,,,,,,,,
251234,The Conjuring: The Devil Made Me Do It (2021),Horror|Mystery|Thriller,2021,tt7069210,423108,,,,,,,,,,,
251606,Hitman's Wife's Bodyguard (2021),Action|Comedy|Thriller,2021,tt8385148,522931,,,,,,,,,,,
251616,Breaking Boundaries: The Science of Our Planet (2021),Documentary,2021,tt14539726,828146,,,,,,,,,,,
251662,Awake (2021),Action|Adventure|Drama|Sci-Fi|Thriller,2021,tt10418662,615658,,,,,,,,,,,
251726,Stillwater (2021),Drama|Thriller,2021,tt10696896,616651,,,,,,,,,,,
251738,Red Rocket (2021),(no genres listed),2021,tt13453006,763329,,,,,,,,,,,
251922,Infinite (2021),Action|Sci-Fi|Thriller,2021,tt6654210,581726,,,,,,,,,,,
252078,No Man of God (2021),Crime|Drama,2021,tt13507778,716594,,,,,,,,,,,
252086,I'm Your Man (2021),Comedy|Romance|Sci-Fi,2021,tt13087796,795813,,,,,,,,,,,
252180,Pig (2021),Drama|Thriller,2021,tt11003218,635731,,,,,,,,,,,
252308,Rurouni Kenshin: The Final (2021),Action|Adventure|Drama,2021,tt11809034,602063,,,,,,,,,,,
252590,The Tomorrow War (2021),Action|Sci-Fi,2021,tt9777666,588228,,,,,,,,,,,
252662,The Ice Road (2021),Action|Thriller,2021,tt3758814,646207,,,,,,,,,,,
252706,Lansky (2021),Crime|Drama,2021,tt5078852,693827,,,,,,,,,,,
252710,Attack On Titan (2013),Action|Adventure|Animation|Fantasy|Sci-Fi,2013,tt2560140,845074,,,,,,,,,,,
252906,Try Harder! (2021),Documentary,2021,tt13648160,776528,,,,,,,,,,,
252930,Old (2021),Mystery|Thriller,2021,tt10954652,631843,,,,,,,,,,,
253124,Warning Shot (1967),Crime|Mystery|Thriller,1967,tt0062473,88356,,,,,,,,,,,
